Signal_ID,Symbol,Signal_Date,Yahoo_Ticker,Range_Low,Range_High,Range_Mid,ER60,Prior20_Median_Traded_Value,Open,High,Low,Close,Volume,ATR14,Point_In_Time_Member,Exact_Prehistory_61
UPPER|AADHARHFC|2025-03-20,AADHARHFC,2025-03-20,AADHARHFC.NS,346.04998779296875,445.0,395.5249938964844,0.04710564816066088,181903832.77818298,444.0,447.95001220703125,421.0,429.8999938964844,940460.0,17.79461789761745,True,True
UPPER|AADHARHFC|2025-04-04,AADHARHFC,2025-04-04,AADHARHFC.NS,346.04998779296875,461.0,403.5249938964844,0.08486083527426251,319429143.4279022,457.6000061035156,467.8999938964844,433.8500061035156,449.8500061035156,2091355.0,19.156979553068172,True,True
UPPER|AADHARHFC|2025-04-11,AADHARHFC,2025-04-11,AADHARHFC.NS,346.04998779296875,467.8999938964844,406.97499084472656,0.07370333603963071,433319290.53253174,465.95001220703125,468.3500061035156,454.04998779296875,463.3999938964844,541790.0,20.285406138982474,True,True
UPPER|AADHARHFC|2025-04-15,AADHARHFC,2025-04-15,AADHARHFC.NS,346.04998779296875,468.3500061035156,407.1999969482422,0.11988362105014337,407806579.4667816,471.95001220703125,472.3999938964844,463.6000061035156,467.70001220703125,481923.0,19.479305700483728,True,True
UPPER|AADHARHFC|2025-04-17,AADHARHFC,2025-04-17,AADHARHFC.NS,346.04998779296875,489.0,417.5249938964844,0.17775530701950626,407806579.4667816,485.1000061035156,491.29998779296875,480.8999938964844,485.3500061035156,645436.0,19.084196016536357,True,True
UPPER|AADHARHFC|2025-07-15,AADHARHFC,2025-07-15,AADHARHFC.NS,411.29998779296875,487.8500061035156,449.5749969482422,0.07162997486560349,182147342.79656982,459.5,488.6499938964844,454.6000061035156,477.8999938964844,2803430.0,14.045670905646562,True,True
UPPER|AADHARHFC|2025-07-22,AADHARHFC,2025-07-22,AADHARHFC.NS,411.29998779296875,525.6500244140625,468.4750061035156,0.1602580840407739,318606139.3587036,521.0,531.3499755859375,516.3499755859375,519.5999755859375,2289070.0,15.650124970051056,True,True
UPPER|AADHARHFC|2025-07-28,AADHARHFC,2025-07-28,AADHARHFC.NS,411.29998779296875,531.3499755859375,471.3249816894531,0.07147737548955549,331022126.21569824,525.0,537.5,513.2999877929688,516.5499877929688,7043073.0,17.238565602258607,True,True
UPPER|AADHARHFC|2025-09-24,AADHARHFC,2025-09-24,AADHARHFC.NS,446.1000061035156,546.0499877929688,496.0749969482422,0.245919337391587,215088835.9678192,537.5999755859375,547.7999877929688,531.0499877929688,539.8499755859375,964495.0,13.931786815667223,True,True
UPPER|AADHARHFC|2026-04-17,AADHARHFC,2026-04-17,AADHARHFC.NS,430.1499938964844,500.54998779296875,465.34999084472656,0.019635846052805328,144343151.80090332,491.6000061035156,503.0,490.8999938964844,496.45001220703125,313300.0,17.309530906610128,True,True
UPPER|AADHARHFC|2026-04-21,AADHARHFC,2026-04-21,AADHARHFC.NS,430.1499938964844,503.0,466.5749969482422,0.01729938881932013,152653137.94284058,484.0,506.70001220703125,482.3999938964844,494.6499938964844,895996.0,18.22225154617906,True,True
UPPER|AADHARHFC|2026-06-19,AADHARHFC,2026-06-19,AADHARHFC.NS,433.25,523.0,478.125,0.018490913807931796,149328155.89265442,486.45001220703125,524.5,482.04998779296875,515.0999755859375,3191119.0,16.093168584284907,True,True
UPPER|AADHARHFC|2026-06-25,AADHARHFC,2026-06-25,AADHARHFC.NS,433.25,524.5,478.875,0.09801714100718752,171746428.98664856,508.20001220703125,542.0,508.20001220703125,518.5,2800730.0,18.045176200341622,True,True
UPPER|AADHARHFC|2026-07-06,AADHARHFC,2026-07-06,AADHARHFC.NS,442.0,558.7999877929688,500.3999938964844,0.23176691946012395,214017857.6300354,560.0,563.0,550.5999755859375,556.5,725171.0,17.584920803140946,True,True
UPPER|AARTIDRUGS|2024-01-23,AARTIDRUGS,2024-01-23,AARTIDRUGS.NS,439.74033238859124,534.1755199376264,486.9579261631088,0.032363113351247794,196773424.4949646,534.8193242008008,536.6515514094287,528.4807006230276,530.31298828125,294572.0,13.76531966575333,True,True
UPPER|AARTIDRUGS|2024-01-24,AARTIDRUGS,2024-01-24,AARTIDRUGS.NS,439.74033238859124,536.6515514094287,488.19594189901,0.12851406927059816,196773424.4949646,533.1355946970315,539.771327696243,521.1021967805306,530.1148681640625,262927.0,14.115591897893268,True,True
UPPER|AARTIDRUGS|2024-02-06,AARTIDRUGS,2024-02-06,AARTIDRUGS.NS,457.1219702275448,539.771327696243,498.4466489618939,0.1473813808097334,158459926.46862793,518.8802333129972,539.9172099752435,516.9948153263106,534.5091552734375,488282.0,16.528536193302546,True,True
UPPER|AARTIDRUGS|2024-02-09,AARTIDRUGS,2024-02-09,AARTIDRUGS.NS,464.203413189483,539.9172099752435,502.0603115823633,0.13965147330462127,153540286.06347656,533.864072205465,543.7871962241541,526.1240475840763,528.3567504882812,498200.0,15.892990490566092,True,True
UPPER|AARTIDRUGS|2024-02-20,AARTIDRUGS,2024-02-20,AARTIDRUGS.NS,464.203413189483,543.7871962241541,503.9953047068185,0.1423945407210697,124762137.11791992,539.8179882660718,563.6334877483985,527.2156076768177,539.470703125,1234352.0,17.839821560309726,True,True
UPPER|AARTIIND|2023-11-23,AARTIIND,2023-11-23,AARTIIND.NS,436.2031748763816,532.7056786647303,484.4544267705559,0.15928656446778788,467925269.66789246,521.7508052643485,534.3986568428144,518.4145116524603,527.5767822265625,1924321.0,11.89768249978721,True,True
UPPER|AARTIIND|2023-11-30,AARTIIND,2023-11-30,AARTIIND.NS,436.2031748763816,560.6903656237777,498.4467702500796,0.1741968364180201,495850769.18473816,559.6944465547367,568.3587677597791,549.1877391188918,552.0758056640625,4202092.0,13.26526788053395,True,True
UPPER|AARTIIND|2023-12-05,AARTIIND,2023-12-05,AARTIIND.NS,436.2031748763816,568.3587677597791,502.28097131808033,0.1560363556036386,724373470.1117554,562.5826434082954,570.6493905843217,555.910116562135,565.0723876953125,2308007.0,13.635067402042965,True,True
UPPER|AARTIIND|2024-02-12,AARTIIND,2024-02-12,AARTIIND.NS,499.7912342195111,688.9121273138113,594.3516807666613,0.2225970274233083,982885406.9210205,664.3135283132223,699.2197294738302,660.6785382902439,671.3345947265625,8242381.0,25.4054184063422,True,True
UPPER|AARTIIND|2024-02-16,AARTIIND,2024-02-16,AARTIIND.NS,513.4350085331511,699.2197294738302,606.3273690034906,0.21742749337111042,988963327.8067322,684.1816717022317,707.5852660035453,680.3972728657812,692.3978271484375,2850802.0,25.021528450075404,True,True
UPPER|AARTIIND|2024-04-09,AARTIIND,2024-04-09,AARTIIND.NS,577.7700144978239,709.0790731109513,643.4245438043877,0.102178836789746,636458428.1687622,708.2824126869659,714.3075812431824,694.3398457473987,696.82958984375,1399551.0,19.369273623724332,True,True
UPPER|AARTIIND|2024-04-16,AARTIIND,2024-04-16,AARTIIND.NS,577.7700144978239,750.8072338422019,664.2886241700129,0.15196617140871374,662102507.8480225,726.9554649068484,757.2805589683626,722.1253250784481,745.7778930664062,2288854.0,22.727028952655765,True,True
UPPER|AARTIIND|2024-04-18,AARTIIND,2024-04-18,AARTIIND.NS,577.7700144978239,757.2805589683626,667.5252867330933,0.17201907237788272,662102507.8480225,751.8528894943406,759.6706611763266,718.9384866622204,722.2747192382812,1402884.0,24.013110778473653,True,True
UPPER|AARTIIND|2024-04-29,AARTIIND,2024-04-29,AARTIIND.NS,604.0616968642104,759.6706611763266,681.8661790202684,0.15274528685026703,953232536.6619873,744.8816370001841,766.0942441482122,742.9894072083682,752.3010864257812,1624050.0,22.336394431408653,True,True
UPPER|AARTIIND|2024-07-31,AARTIIND,2024-07-31,AARTIIND.NS,560.6903563837413,751.9027220936866,656.296539238714,0.001805808408678489,548804571.1724243,741.0244654115629,751.9952179277502,734.8907930647274,746.85888671875,1569283.0,22.370647996395427,True,True
UPPER|AARTIIND|2024-08-01,AARTIIND,2024-08-01,AARTIIND.NS,560.6903563837413,751.9952179277502,656.3427871557458,0.016650381877650517,548804571.1724243,753.9400337784679,754.9872297825881,731.5995682838372,739.5284423828125,1171604.0,22.443291817992243,True,True
UPPER|AARTIIND|2024-08-08,AARTIIND,2024-08-08,AARTIIND.NS,560.6903563837413,754.9872297825881,657.8387930831648,0.1344691912654804,683704801.0546875,748.0557024040769,763.4646350376075,743.0191418720021,745.7119750976562,1661511.0,24.523073380217365,True,True
UPPER|AARTIIND|2025-05-13,AARTIIND,2025-05-13,AARTIIND.NS,343.2848406758437,470.34609447010286,406.81546757297326,0.002461977184190044,1042731104.3856201,468.3015349528168,471.8919692578842,459.7742801101641,465.4591369628906,1879645.0,19.44554877302704,True,True
UPPER|AARTIIND|2025-05-20,AARTIIND,2025-05-20,AARTIIND.NS,343.2848406758437,490.94118693723516,417.11301380653947,0.10179975570183462,1068450561.9132538,488.69717993543617,491.5894632804196,469.2490268563729,470.94451904296875,1763462.0,18.285729008756658,True,True
UPPER|AARTIIND|2025-05-28,AARTIIND,2025-05-28,AARTIIND.NS,343.2848406758437,491.5894632804196,417.4371519781316,0.12881760476873894,816975764.263916,488.6971514506538,493.68385707770125,474.784230576617,477.6765441894531,4014668.0,16.191197297128664,True,True
UPPER|AARTIIND|2025-11-07,AARTIIND,2025-11-07,AARTIIND.NS,366.52287967746605,400.1000061035156,383.31144289049087,0.057799765032159466,147333955.0,404.95001220703125,419.5,384.1000061035156,391.79998779296875,19375432.0,10.030138117943917,True,True
UPPER|AARTIIND|2026-02-04,AARTIIND,2026-02-04,AARTIIND.NS,338.04998779296875,444.0,391.0249938964844,0.14025165881830315,181396767.65473938,429.70001220703125,448.0,426.5,442.8999938964844,3803325.0,15.074003397278984,True,True
UPPER|AARTIIND|2026-02-10,AARTIIND,2026-02-10,AARTIIND.NS,338.04998779296875,471.8999938964844,404.97499084472656,0.2264075770976076,224793134.7103119,470.8999938964844,474.70001220703125,463.20001220703125,467.79998779296875,1469669.0,16.061991646881232,True,True
UPPER|AARTIIND|2026-04-23,AARTIIND,2026-04-23,AARTIIND.NS,338.04998779296875,474.70001220703125,406.375,0.2160873810635672,378837108.0987091,468.0,480.20001220703125,463.6000061035156,465.8999938964844,1134203.0,16.254995605137783,True,True
UPPER|AARTIIND|2026-07-31,AARTIIND,2026-07-31,AARTIIND.NS,424.0,510.8999938964844,467.4499969482422,0.01564378084580345,241094542.01489258,504.0,516.9500122070312,485.1000061035156,489.1000061035156,11292862.0,16.68541403188947,True,True
UPPER|AARTIIND|2026-08-25,AARTIIND,2026-08-25,AARTIIND.NS,424.0,546.0,485.0,0.14149282873382693,482582519.8405762,543.1500244140625,551.75,534.2000122070312,538.9000244140625,1301000.0,16.836703672004887,True,True
UPPER|AAVAS|2023-08-30,AAVAS,2023-08-30,AAVAS.NS,1335.5,1631.0,1483.25,0.24203617971791344,215044971.94458008,1601.0999755859375,1647.0,1574.3499755859375,1586.9000244140625,985000.0,34.78334367714684,True,True
UPPER|AAVAS|2023-09-28,AAVAS,2023-09-28,AAVAS.NS,1488.0,1738.050048828125,1613.0250244140625,0.17866642018056492,280241109.3156738,1710.0,1774.9000244140625,1700.0,1714.550048828125,506500.0,47.35793606341215,True,True
UPPER|AAVAS|2023-10-09,AAVAS,2023-10-09,AAVAS.NS,1514.1500244140625,1807.0,1660.5750122070312,0.16593044288183054,260781677.05792236,1703.050048828125,1817.5999755859375,1703.050048828125,1764.699951171875,469632.0,52.52869377605704,True,True
UPPER|AAVAS|2024-04-26,AAVAS,2024-04-26,AAVAS.NS,1307.0,1680.0,1493.5,0.07583824979826055,533020026.3769531,1665.449951171875,1689.300048828125,1600.0,1610.050048828125,1049121.0,57.961773343609025,True,True
UPPER|AAVAS|2024-06-07,AAVAS,2024-06-07,AAVAS.NS,1307.0,1689.300048828125,1498.1500244140625,0.17949730140380063,359543294.6932373,1632.300048828125,1705.0,1620.75,1674.949951171875,364602.0,64.77887977330455,True,True
UPPER|AAVAS|2024-09-24,AAVAS,2024-09-24,AAVAS.NS,1603.300048828125,1925.0,1764.1500244140625,0.020779919646626135,351505189.3461914,1919.0,1939.949951171875,1887.0999755859375,1895.199951171875,321503.0,57.11257153957571,True,True
UPPER|AAVAS|2025-01-23,AAVAS,2025-01-23,AAVAS.NS,1622.050048828125,1730.0,1676.0250244140625,0.0278278106260578,210185142.57531738,1680.0,1736.0,1670.5999755859375,1727.8499755859375,329403.0,31.4245188248609,True,True
UPPER|AAVAS|2025-01-24,AAVAS,2025-01-24,AAVAS.NS,1622.050048828125,1736.0,1679.0250244140625,0.0832047712593807,216593564.0,1738.0,1738.0,1696.699951171875,1725.050048828125,185085.0,32.12991382509405,True,True
UPPER|AAVAS|2025-03-06,AAVAS,2025-03-06,AAVAS.NS,1625.0,1738.0,1681.5,0.07142316853646563,256575890.5493164,1704.9000244140625,1742.25,1695.6500244140625,1706.0,268552.0,29.337978565919705,True,True
UPPER|AAVAS|2025-11-12,AAVAS,2025-11-12,AAVAS.NS,1516.9000244140625,1747.0,1631.9500122070312,0.08556532520830167,153343227.12805176,1645.0,1748.699951171875,1645.0,1704.0,1206226.0,53.911819813936795,True,True
UPPER|AAVAS|2025-11-13,AAVAS,2025-11-13,AAVAS.NS,1516.9000244140625,1748.699951171875,1632.7999877929688,0.01615741729595478,159026147.97009277,1704.0,1771.9000244140625,1694.0999755859375,1736.4000244140625,241861.0,55.61812188637881,True,True
UPPER|ABB|2023-12-04,ABB,2023-12-04,ABB.NS,3741.054895974784,4545.624054155626,4143.339475065205,0.03116129667084341,699997615.1865234,4294.683126979169,4550.483869821472,4294.051615099564,4499.71240234375,798523.0,109.98191942790405,True,True
UPPER|ABB|2023-12-06,ABB,2023-12-06,ABB.NS,3741.054895974784,4727.38173056019,4234.218313267487,0.11990664184282433,744419033.8835449,4717.6160458883805,4747.204579360407,4588.136676554781,4604.3154296875,248801.0,123.8138740099445,True,True
UPPER|ABB|2023-12-15,ABB,2023-12-15,ABB.NS,3741.054895974784,4747.204579360407,4244.129737667596,0.1377811343117352,768279334.7160645,4670.050081207385,4790.055326360398,4628.8015994344405,4698.2783203125,371899.0,121.13092156683992,True,True
UPPER|ABB|2023-12-18,ABB,2023-12-18,ABB.NS,3741.054895974784,4790.055326360398,4265.55511116759,0.1459262875635929,797051940.5844727,4697.20930958704,4816.728702445791,4646.535125312502,4750.06982421875,356079.0,124.63539696444343,True,True
UPPER|ABB|2024-01-09,ABB,2024-01-09,ABB.NS,3741.054895974784,4816.728702445791,4278.891799210287,0.1965817161462846,844807803.409668,4648.625383460659,4832.908692408399,4644.73857293937,4781.16552734375,571239.0,126.75774283839478,True,True
UPPER|ABB|2024-01-11,ABB,2024-01-11,ABB.NS,3741.054895974784,4832.908692408399,4286.981794191592,0.2203201309350221,899534459.5019531,4807.935422331227,4848.843716713844,4722.474000378249,4733.98876953125,87455.0,123.7460575832837,True,True
UPPER|ABB|2024-02-21,ABB,2024-02-21,ABB.NS,4076.826568548943,4848.843716713844,4462.835142631393,0.044877723785140246,1061371753.0942383,4508.69947552403,4988.720497271632,4508.69947552403,4843.6455078125,4404765.0,165.59852571308832,True,True
UPPER|ABB|2024-02-28,ABB,2024-02-28,ABB.NS,4111.904597735211,5361.952145899639,4736.928371817425,0.23947385085970763,1254963012.1914062,5286.062178099876,5394.892870001933,5228.002947375342,5274.98486328125,785448.0,193.73108712867787,True,True
UPPER|ABB|2024-10-09,ABB,2024-10-09,ABB.NS,6878.1091166649685,8288.993771555333,7583.551444110151,0.03747236379461585,2107162750.7871094,7961.160855540147,8378.1750149887,7890.901485576595,8259.2861328125,567692.0,255.94466337062232,True,True
UPPER|ABB|2024-10-10,ABB,2024-10-10,ABB.NS,6878.1091166649685,8378.1750149887,7628.142065826834,0.03314258535921368,2242905285.100586,8299.2753086305,8417.139075038773,8245.56779692622,8310.3095703125,321074.0,249.91799299504595,True,True
UPPER|ABB|2024-10-14,ABB,2024-10-14,ABB.NS,6878.1091166649685,8417.139075038773,7647.62409585187,0.04221525132580995,2389907999.496338,8390.674998924602,8484.809996978189,8338.579096178615,8369.0947265625,181469.0,238.02452630138689,True,True
UPPER|ABB|2025-05-19,ABB,2025-05-19,ABB.NS,4574.366410646253,5763.109166263961,5168.737788455107,0.07661418286549986,2044531421.6079102,5766.547580197561,5809.284579897466,5721.845660971223,5735.60009765625,181786.0,169.9511638790716,True,True
UPPER|ABB|2025-05-27,ABB,2025-05-27,ABB.NS,4574.366410646253,5941.91699324606,5258.141701946157,0.13419539073146156,1685735757.209961,5894.759214710283,5943.882208166203,5853.495900207311,5909.0048828125,244514.0,153.81423899691205,True,True
UPPER|ABB|2025-05-28,ABB,2025-05-28,ABB.NS,4574.366410646253,5943.882208166203,5259.124309406228,0.14912668443930796,1685735757.209961,5909.00486381702,5955.671707450125,5876.0924583073565,5909.49609375,160963.0,148.51173972161607,True,True
UPPER|ABB|2025-05-29,ABB,2025-05-29,ABB.NS,4574.366410646253,5955.671707450125,5265.019059048189,0.13243142122054832,1685735757.209961,5909.495988070861,5963.531279732357,5881.495882391722,5937.49609375,160875.0,143.76342955154595,True,True
UPPER|ABB|2025-05-30,ABB,2025-05-30,ABB.NS,4574.366410646253,5963.531279732357,5268.948845189305,0.15768733212927877,1603574976.0996094,5973.355698375482,6010.689171490329,5841.2148527453,5866.267578125,296253.0,145.5999216367947,True,True
UPPER|ABB|2025-06-06,ABB,2025-06-06,ABB.NS,4574.366410646253,6010.689171490329,5292.527791068291,0.17386946901357317,1493503715.7080078,5963.039745117429,6067.180483725626,5920.7939737952365,5945.35546875,336263.0,131.97138799219042,True,True
UPPER|ABB|2025-06-10,ABB,2025-06-10,ABB.NS,4574.366410646253,6131.04002814197,5352.703219394111,0.20903870655887088,1493503715.7080078,6150.198312801455,6150.198312801455,6051.952333363733,6059.81201171875,207893.0,133.12503854542808,True,True
UPPER|ABB|2026-01-07,ABB,2026-01-07,ABB.NS,4819.322394031142,5222.9008740040135,5021.111634017578,0.03655755384064088,543701898.9765625,5133.326772389985,5224.378110155291,5100.351423037145,5216.01123046875,123203.0,86.74406016100498,True,True
UPPER|ABB|2026-01-08,ABB,2026-01-08,ABB.NS,4819.322394031142,5224.378110155291,5021.850252093216,0.05685005335893132,543701898.9765625,5228.807315524796,5283.930284212557,4905.452043847481,4942.36474609375,681840.0,107.58221588986721,True,True
UPPER|ABB|2026-02-04,ABB,2026-02-04,ABB.NS,4564.870705303207,5678.650163992211,5121.760434647709,0.10357452483112092,876028526.949707,5572.341784402829,5775.115571293305,5495.07119085476,5664.86962890625,509746.0,185.10676552318702,True,True
